layer_id,name,D,M,N,Q,alpha,alpha_weighted,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,status,sv_max,sv_min,warning,weak_rank_loss,xmax,xmin
107,o_proj,0.04270745876084847,4096,4096,1.0,3.7979463778907316,-1.4238284358445346,1.1390386758631035,True,0.4217991530895233,dense,-0.4232683779458575,2.0356192360791328,-0.37489429659491064,model.layers.7.self_attn.o_proj,4096,108.54735268051903,4096,251,8,1,0.17660480938924009,0.4217991530895233,257.34369518158036,success,0.6494606733322144,6.867453976155957e-06,,25,0.4217991530895233,0.09585540741682053
110,gate_proj,0.017545742605424408,4096,14336,3.5,3.3723548411494857,2.545156652534984,1.1808763667933115,True,5.684758186340332,dense,2.620007674709453,2.7961059650816513,0.7547119957481856,model.layers.7.mlp.gate_proj,4096,625.325249533169,4096,781,0,1,0.08488953047661157,5.684758186340332,110.0003252619851,success,2.384273052215576,0.07156170904636383,,0,5.684758186340332,0.22084157168865204
111,up_proj,0.02355095084206732,4096,14336,3.5,6.736516370452394,-0.7817059673763489,1.193803977809531,True,0.7655259370803833,dense,-0.4558690015312733,2.6754572280890896,-0.11604009021711217,model.layers.7.mlp.up_proj,4096,473.64965803408995,4096,168,0,1,0.4425818465365925,0.7655259370803833,618.724507023927,success,0.8749433755874634,0.0613967590034008,under-trained,0,0.7655259370803833,0.26957881450653076
112,down_proj,0.025295528431556302,4096,14336,3.5,4.552384012401001,-0.025272328393255432,1.1877658127200674,True,0.9872986674308777,dense,0.8355976526999089,2.6712643476690103,-0.00555144915815799,model.layers.7.mlp.down_proj,4096,469.0988277462311,4096,318,0,1,0.19920780347962488,0.9872986674308777,475.13365835579174,success,0.9936290383338928,0.08757324516773224,,0,0.9872986674308777,0.24474847316741943
118,q_proj,0.04347642703111565,4096,4096,1.0,3.7830047724818714,1.9925303077367993,1.1088531329789861,True,3.3628363609313965,dense,2.1189576484791264,2.4114665363692653,0.5267057346135948,model.layers.8.self_attn.q_proj,4096,257.9090230499615,4096,87,22,1,0.2983694301091219,3.3628363609313965,76.6938962734806,success,1.8338037729263306,2.244582174171228e-05,,25,3.3628363609313965,0.4476533830165863
119,k_proj,0.04273826965174632,1024,4096,4.0,5.747760902539251,1.402126522536972,0.9645872779752878,True,1.7536506652832031,dense,1.446226968080182,2.048600591581992,0.24394308432654865,model.layers.8.self_attn.k_proj,1024,111.84088411994162,1024,27,0,1,0.9137070117096723,1.7536506652832031,63.77603380994928,success,1.3242547512054443,0.016544993966817856,,0,1.7536506652832031,0.5136566758155823
120,v_proj,0.07164868742218428,1024,4096,4.0,3.6188560913062826,-3.6938727079208014,1.0165195086660141,True,0.09533900767564774,dense,-2.0164415204499373,1.4159439755997512,-1.0207293726862292,model.layers.8.self_attn.v_proj,1024,26.058173754019663,1024,277,0,1,0.15735181243682994,0.09533900767564774,273.32121855801165,success,0.30877014994621277,0.044517043977975845,,0,0.09533900767564774,0.03381042927503586
121,o_proj,0.035685703874990704,4096,4096,1.0,5.272562475947683,-2.189617528201654,1.136864967105307,True,0.38433924317359924,dense,-1.3578746686795746,2.0548409227058437,-0.4152852693904012,model.layers.8.self_attn.o_proj,4096,113.45951498202268,4096,103,7,1,0.42098809003373755,0.38433924317359924,295.20668783430744,success,0.6199510097503662,4.3513359742064495e-06,,24,0.38433924317359924,0.15264992415905
124,gate_proj,0.01112416468689803,4096,14336,3.5,3.7806609607049513,2.7645790399775354,1.1819775533323456,True,5.3857011795043945,dense,2.8028501134195563,2.7945259890522935,0.7312422533286469,model.layers.8.mlp.gate_proj,4096,623.0544311394915,4096,439,0,1,0.1327137067864299,5.3857011795043945,115.68678067594283,success,2.320711374282837,0.08194340765476227,,0,5.3857011795043945,0.289608895778656
125,up_proj,0.016963944118907948,4096,14336,3.5,6.229222762065504,-0.5992835353910602,1.19271155961064,True,0.8012993931770325,dense,-0.13192276635968117,2.6836782664701655,-0.09620518614947525,model.layers.8.mlp.up_proj,4096,482.7010755049996,4096,200,0,1,0.3697618875391566,0.8012993931770325,602.3979047221812,success,0.895153284072876,0.06887730956077576,under-trained,0,0.8012993931770325,0.2695566713809967
